"name","part","text","where","date","date_pretty"
"relatedItem.location.url","https://www.govinfo.gov/content/pkg/CREC-2022-03-16/html/CREC-2022-03-16-pt1-PgS1217.htm","Congressional Record, Volume 168 Issue 47 (Wednesday, March 16, 2022)[Congressional Record Volume 168, Number 47 (Wednesday, March 16, 2022)]
[Senate]
[Page S1217]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]


                           EXECUTIVE CALENDAR

  The PRESIDING OFFICER. The clerk will report the nomination.
  The senior assistant legislative clerk read the nomination of Julie 
Rebecca Rubin, of Maryland, to be United States District Judge for the 
District of Maryland.

                          ____________________


","Senate","2022-03-16","March 16, 2022"
"relatedItem.location.url","https://www.govinfo.gov/content/pkg/CREC-2022-03-16/html/CREC-2022-03-16-pt1-PgS1217-2.htm","Congressional Record, Volume 168 Issue 47 (Wednesday, March 16, 2022)[Congressional Record Volume 168, Number 47 (Wednesday, March 16, 2022)]
[Senate]
[Page S1217]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]




                             CLOTURE MOTION

  The PRESIDING OFFICER. Pursuant to rule XXII, the Chair lays before 
the Senate the pending cloture motion, which the clerk will state.
  The senior assistant legislative clerk read as follows:

                             Cloture Motion

       We, the undersigned Senators, in accordance with the 
     provisions of rule XXII of the Standing Rules of the Senate, 
     do hereby move to bring to a close debate on the nomination 
     of Executive Calendar No. 737, Hector Gonzalez, of New York, 
     to be United States District Judge for the Eastern District 
     of New York.
         Charles E. Schumer, Richard J. Durbin, Gary C. Peters, 
           Edward J. Markey, Ben Ray Lujan, Martin Heinrich, Tammy 
           Baldwin, Jacky Rosen, Jeff Merkley, Raphael G. Warnock, 
           Michael F. Bennet, Tammy Duckworth, Angus S. King, Jr., 
           Alex Padilla, Robert P. Casey, Jr., Margaret Wood 
           Hassan, Patrick J. Leahy.

  The PRESIDING OFFICER. By unanimous consent, the mandatory quorum 
call has been waived.
  The question is, Is it the sense of the Senate that debate on the 
nomination of Hector Gonzalez, of New York, to be United States 
District Judge for the Eastern District of New York, shall be brought 
to a close?
  The yeas and nays are mandatory under the rule.
  The clerk will call the roll.
  The legislative clerk called the roll.
  Mr. DURBIN. I announce that the Senator from Vermont (Mr. Sanders), 
the Senator from Vermont (Mr. Leahy) and the Senator from New Hampshire 
(Mrs. Shaheen) are necessarily absent.
  Mr. THUNE. The following Senator is necessarily absent: the Senator 
from Missouri (Mr. Blunt).
  The yeas and nays resulted--yeas 52, nays 44, as follows:

                       [Rollcall Vote No. 87 Ex.]

                                YEAS--52

     Baldwin
     Bennet
     Blumenthal
     Booker
     Brown
     Cantwell
     Cardin
     Carper
     Casey
     Collins
     Coons
     Cortez Masto
     Duckworth
     Durbin
     Feinstein
     Gillibrand
     Graham
     Hassan
     Heinrich
     Hickenlooper
     Hirono
     Kaine
     Kelly
     King
     Klobuchar
     Lujan
     Manchin
     Markey
     McConnell
     Menendez
     Merkley
     Murkowski
     Murphy
     Murray
     Ossoff
     Padilla
     Peters
     Reed
     Rosen
     Schatz
     Schumer
     Sinema
     Smith
     Stabenow
     Tester
     Tillis
     Van Hollen
     Warner
     Warnock
     Warren
     Whitehouse
     Wyden

                                NAYS--44

     Barrasso
     Blackburn
     Boozman
     Braun
     Burr
     Capito
     Cassidy
     Cornyn
     Cotton
     Cramer
     Crapo
     Cruz
     Daines
     Ernst
     Fischer
     Grassley
     Hagerty
     Hawley
     Hoeven
     Hyde-Smith
     Inhofe
     Johnson
     Kennedy
     Lankford
     Lee
     Lummis
     Marshall
     Moran
     Paul
     Portman
     Risch
     Romney
     Rounds
     Rubio
     Sasse
     Scott (FL)
     Scott (SC)
     Shelby
     Sullivan
     Thune
     Toomey
     Tuberville
     Wicker
     Young

                             NOT VOTING--4

     Blunt
     Leahy
     Sanders
     Shaheen
  The PRESIDING OFFICER. On this vote, the yeas are 52, the nays are 
44.
  The motion is agreed to.

                          ____________________


","Senate","2022-03-16","March 16, 2022"
"relatedItem.location.url","https://www.govinfo.gov/content/pkg/CREC-2022-03-16/html/CREC-2022-03-16-pt1-PgS1217-3.htm","Congressional Record, Volume 168 Issue 47 (Wednesday, March 16, 2022)[Congressional Record Volume 168, Number 47 (Wednesday, March 16, 2022)]
[Senate]
[Page S1217]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]


                           EXECUTIVE CALENDAR

  The PRESIDING OFFICER. The clerk will report the nomination.
  The bill clerk read the nomination of Hector Gonzalez, of New York, 
to be United States District Judge for the Eastern District of New 
York.

                          ____________________


","Senate","2022-03-16","March 16, 2022"
"relatedItem.location.url","https://www.govinfo.gov/content/pkg/CREC-2022-03-16/html/CREC-2022-03-16-pt1-PgS1217-4.htm","Congressional Record, Volume 168 Issue 47 (Wednesday, March 16, 2022)[Congressional Record Volume 168, Number 47 (Wednesday, March 16, 2022)]
[Senate]
[Pages S1217-S1218]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]




                             CLOTURE MOTION

  The PRESIDING OFFICER. Pursuant to rule XXII, the Chair lays before 
the Senate the pending cloture motion, which the clerk will state.
  The legislative clerk read as follows:

                             Cloture Motion

       We, the undersigned Senators, in accordance with the 
     provisions of rule XXII of the Standing Rules of the Senate, 
     do hereby move to bring to a close debate on the nomination 
     of Executive Calendar No. 679, John H. Chun, of Washington, 
     to be United States District Judge for the Western District 
     of Washington.
         Charles E. Schumer, Tina Smith, Cory A. Booker, Brian 
           Schatz, Angus S. King, Jr., Jon Ossoff, Tim Kaine, 
           Chris Van Hollen, Catherine Cortez Masto, Raphael G. 
           Warnock, Jack Reed, Tammy Baldwin, Ron Wyden, Sheldon 
           Whitehouse, Gary C. Peters, Mazie K. Hirono, Patrick J. 
           Leahy.

  The PRESIDING OFFICER. The majority leader.
  Mr. SCHUMER. Mr. President, that vote took too long. Will Members 
please stay around so we can get these done quickly. We have many more 
votes to go.
  The PRESIDING OFFICER. By unanimous consent, the mandatory quorum 
call has been waived.
  The question is, Is it the sense of the Senate that debate on the 
nomination of John H. Chun, of Washington, to be United States District 
Judge for the Western District of Washington, shall be brought to a 
close?
  The yeas and nays are mandatory under the rule.
  The clerk will call the roll.
  The bill clerk called the roll.
  Mr. DURBIN. I announce that the Senator from Vermont (Mr. Leahy), the 
Senator from Vermont (Mr. Sanders), and the Senator from New Hampshire 
(Mrs. Shaheen) are necessarily absent.
  Mr. THUNE. The following Senators are necessarily absent: the Senator 
from Missouri (Mr. Blunt) and the Senator from Pennsylvania (Mr. 
Toomey).
  The yeas and nays resulted--yeas 50, nays 45, as follows:

[[Page S1218]]

  


                       [Rollcall Vote No. 88 Ex.]

                                YEAS--50

     Baldwin
     Bennet
     Blumenthal
     Booker
     Brown
     Cantwell
     Cardin
     Carper
     Casey
     Collins
     Coons
     Cortez Masto
     Duckworth
     Durbin
     Feinstein
     Gillibrand
     Graham
     Hassan
     Heinrich
     Hickenlooper
     Hirono
     Kaine
     Kelly
     King
     Klobuchar
     Lujan
     Manchin
     Markey
     Menendez
     Merkley
     Murkowski
     Murphy
     Murray
     Ossoff
     Padilla
     Peters
     Reed
     Rosen
     Schatz
     Schumer
     Sinema
     Smith
     Stabenow
     Tester
     Van Hollen
     Warner
     Warnock
     Warren
     Whitehouse
     Wyden

                                NAYS--45

     Barrasso
     Blackburn
     Boozman
     Braun
     Burr
     Capito
     Cassidy
     Cornyn
     Cotton
     Cramer
     Crapo
     Cruz
     Daines
     Ernst
     Fischer
     Grassley
     Hagerty
     Hawley
     Hoeven
     Hyde-Smith
     Inhofe
     Johnson
     Kennedy
     Lankford
     Lee
     Lummis
     Marshall
     McConnell
     Moran
     Paul
     Portman
     Risch
     Romney
     Rounds
     Rubio
     Sasse
     Scott (FL)
     Scott (SC)
     Shelby
     Sullivan
     Thune
     Tillis
     Tuberville
     Wicker
     Young

                             NOT VOTING--5

     Blunt
     Leahy
     Sanders
     Shaheen
     Toomey
  The PRESIDING OFFICER. On this vote, the yeas are 50, and the nays 
are 45.
  The motion is agreed to.

                          ____________________


","Senate","2022-03-16","March 16, 2022"
"relatedItem.location.url","https://www.govinfo.gov/content/pkg/CREC-2022-03-16/html/CREC-2022-03-16-pt1-PgS1218.htm","Congressional Record, Volume 168 Issue 47 (Wednesday, March 16, 2022)[Congressional Record Volume 168, Number 47 (Wednesday, March 16, 2022)]
[Senate]
[Page S1218]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]


                           EXECUTIVE CALENDAR

  THE PRESIDING OFFICER. The clerk will report the nomination.
  The senior assistant legislative clerk read the nomination of John H. 
Chun, of Washington, to be United States District Judge for the Western 
District of Washington.

                          ____________________


","Senate","2022-03-16","March 16, 2022"
"relatedItem.location.url","https://www.govinfo.gov/content/pkg/CREC-2022-03-16/html/CREC-2022-03-16-pt1-PgS1218-2.htm","Congressional Record, Volume 168 Issue 47 (Wednesday, March 16, 2022)[Congressional Record Volume 168, Number 47 (Wednesday, March 16, 2022)]
[Senate]
[Page S1218]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]




                             CLOTURE MOTION

  The PRESIDING OFFICER. Pursuant to rule XXII, the Chair lays before 
the Senate the pending cloture motion, which the clerk will state.
  The senior assistant legislative clerk read as follows:

                             Cloture Motion

       We, the undersigned Senators, in accordance with the 
     provisions of rule XXII of the Standing Rules of the Senate, 
     do hereby move to bring to a close debate on the nomination 
     of Executive Calendar No. 680, Sarah Elisabeth Geraghty, of 
     Georgia, to be United States District Judge for the Northern 
     District of Georgia.
         Charles E. Schumer, Tina Smith, Cory A. Booker, Brian 
           Schatz, Angus S. King, Jr., Jon Ossoff, Tim Kaine, 
           Chris Van Hollen, Catherine Cortez Masto, Raphael G. 
           Warnock, Jack Reed, Tammy Baldwin, Ron Wyden, Sheldon 
           Whitehouse, Gary C. Peters, Mazie K. Hirono, Patrick J. 
           Leahy.

  The PRESIDING OFFICER. By unanimous consent, the mandatory quorum 
call has been waived.
  The question is, Is it the sense of the Senate that debate on the 
nomination of Sarah Elisabeth Geraghty, of Georgia, to be United States 
District Judge for the Northern District of Georgia, shall be brought 
to a close?
  The yeas and nays are mandatory under the rule.
  The clerk will call the roll.
  The senior assistant legislative clerk called the roll.
  Mr. DURBIN. I announce that the Senator from Vermont (Mr. Leahy), the 
Senator from Vermont (Mr. Sanders), and the Senator from New Hampshire 
(Mrs. Shaheen) are necessarily absent.
  Mr. THUNE. The following Senators are necessarily absent: the Senator 
from Missouri (Mr. Blunt) and the Senator from Pennsylvania (Mr. 
Toomey).
  The yeas and nays resulted--yeas 49, nays 46, as follows:

                       [Rollcall Vote No. 89 Ex.]

                                YEAS--49

     Baldwin
     Bennet
     Blumenthal
     Booker
     Brown
     Cantwell
     Cardin
     Carper
     Casey
     Collins
     Coons
     Cortez Masto
     Duckworth
     Durbin
     Feinstein
     Gillibrand
     Graham
     Hassan
     Heinrich
     Hickenlooper
     Hirono
     Kaine
     Kelly
     King
     Klobuchar
     Lujan
     Manchin
     Markey
     Menendez
     Merkley
     Murphy
     Murray
     Ossoff
     Padilla
     Peters
     Reed
     Rosen
     Schatz
     Schumer
     Sinema
     Smith
     Stabenow
     Tester
     Van Hollen
     Warner
     Warnock
     Warren
     Whitehouse
     Wyden

                                NAYS--46

     Barrasso
     Blackburn
     Boozman
     Braun
     Burr
     Capito
     Cassidy
     Cornyn
     Cotton
     Cramer
     Crapo
     Cruz
     Daines
     Ernst
     Fischer
     Grassley
     Hagerty
     Hawley
     Hoeven
     Hyde-Smith
     Inhofe
     Johnson
     Kennedy
     Lankford
     Lee
     Lummis
     Marshall
     McConnell
     Moran
     Murkowski
     Paul
     Portman
     Risch
     Romney
     Rounds
     Rubio
     Sasse
     Scott (FL)
     Scott (SC)
     Shelby
     Sullivan
     Thune
     Tillis
     Tuberville
     Wicker
     Young

                             NOT VOTING--5

     Blunt
     Leahy
     Sanders
     Shaheen
     Toomey
  The PRESIDING OFFICER. On this vote, the yeas are 49, the nays are 
46.
  The motion is agreed to.

                          ____________________


","Senate","2022-03-16","March 16, 2022"
"relatedItem.location.url","https://www.govinfo.gov/content/pkg/CREC-2022-03-16/html/CREC-2022-03-16-pt1-PgS1218-3.htm","Congressional Record, Volume 168 Issue 47 (Wednesday, March 16, 2022)[Congressional Record Volume 168, Number 47 (Wednesday, March 16, 2022)]
[Senate]
[Page S1218]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]


                           EXECUTIVE CALENDAR

  The PRESIDING OFFICER. The clerk will report the nomination.
  The senior assistant legislative clerk read the nomination of Sarah 
Elisabeth Geraghty, of Georgia, to be United States District Judge for 
the Northern District of Georgia.

                          ____________________


","Senate","2022-03-16","March 16, 2022"
"relatedItem.location.url","https://www.govinfo.gov/content/pkg/CREC-2022-03-16/html/CREC-2022-03-16-pt1-PgS1218-4.htm","Congressional Record, Volume 168 Issue 47 (Wednesday, March 16, 2022)[Congressional Record Volume 168, Number 47 (Wednesday, March 16, 2022)]
[Senate]
[Pages S1218-S1219]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]




                             CLOTURE MOTION

  The PRESIDING OFFICER. Pursuant to rule XXII, the Chair lays before 
the Senate the pending cloture motion, which the clerk will state.
  The senior assistant legislative clerk read as follows:

                             Cloture Motion

       We, the undersigned Senators, in accordance with the 
     provisions of rule XXII of the Standing Rules of the Senate, 
     do hereby move to bring to a close debate on the nomination 
     of Executive Calendar No. 681, Georgette Castner, of New 
     Jersey, to be United States District Judge for the District 
     of New Jersey.
         Charles E. Schumer, Richard J. Durbin, Gary C. Peters, 
           Edward J. Markey, Ben Ray Lujan, Martin Heinrich, Tammy 
           Baldwin, Jacky Rosen, Jeff Merkley, Raphael G. Warnock, 
           Michael F. Bennet, Tammy Duckworth, Angus S. King, Jr., 
           Alex Padilla, Robert P. Casey, Jr., Margaret Wood 
           Hassan, Patrick J. Leahy.

  The PRESIDING OFFICER. By unanimous consent, the mandatory quorum 
call has been waived.
  The question is, Is it the sense of the Senate that debate on the 
nomination of Georgette Castner, of New Jersey, to be United States 
District Judge for the District of New Jersey, shall be brought to a 
close?
  The yeas and nays are mandatory under the rule.
  The clerk will call the roll.
  The legislative clerk called the roll.
  Mr. DURBIN. I announce that the Senator from Vermont (Mr. Leahy), the 
Senator from Vermont (Mr. Sanders), and the Senator from New Hampshire 
(Mrs. Shaheen) are necessarily absent.
  Mr. THUNE. The following Senators are necessarily absent: the Senator 
from Missouri (Mr. Blunt) and the Senator from Pennsylvania (Mr. 
Toomey).
  The yeas and nays resulted--yeas 49, nays 46, as follows:

                       [Rollcall Vote No. 90 Ex.]

                                YEAS--49

     Baldwin
     Bennet
     Blumenthal
     Booker
     Brown
     Cantwell
     Cardin
     Carper
     Casey
     Collins
     Coons
     Cortez Masto
     Duckworth
     Durbin
     Feinstein
     Gillibrand
     Graham
     Hassan
     Heinrich
     Hickenlooper
     Hirono
     Kaine
     Kelly
     King
     Klobuchar
     Lujan
     Manchin
     Markey
     Menendez
     Merkley
     Murphy
     Murray
     Ossoff
     Padilla
     Peters
     Reed
     Rosen
     Schatz
     Schumer
     Sinema
     Smith
     Stabenow
     Tester
     Van Hollen
     Warner
     Warnock
     Warren
     Whitehouse
     Wyden

                                NAYS--46

     Barrasso
     Blackburn
     Boozman
     Braun
     Burr
     Capito
     Cassidy
     Cornyn
     Cotton
     Cramer
     Crapo
     Cruz
     Daines
     Ernst
     Fischer
     Grassley
     Hagerty
     Hawley
     Hoeven
     Hyde-Smith
     Inhofe
     Johnson
     Kennedy
     Lankford
     Lee
     Lummis
     Marshall
     McConnell
     Moran
     Murkowski
     Paul
     Portman
     Risch
     Romney
     Rounds
     Rubio
     Sasse
     Scott (FL)
     Scott (SC)
     Shelby
     Sullivan
     Thune
     Tillis
     Tuberville
     Wicker
     Young

                             NOT VOTING--5

     Blunt
     Leahy
     Sanders
     Shaheen
     Toomey
  The PRESIDING OFFICER. On this vote, the yeas are 49, the nays are 
46.
  The motion is agreed to.

[[Page S1219]]

  

                          ____________________


","Senate","2022-03-16","March 16, 2022"
"relatedItem.location.url","https://www.govinfo.gov/content/pkg/CREC-2022-03-16/html/CREC-2022-03-16-pt1-PgS1219.htm","Congressional Record, Volume 168 Issue 47 (Wednesday, March 16, 2022)[Congressional Record Volume 168, Number 47 (Wednesday, March 16, 2022)]
[Senate]
[Page S1219]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]


                           EXECUTIVE CALENDAR

  The PRESIDING OFFICER. The clerk will report the nomination.
  The senior assistant legislative clerk read the nomination of 
Georgette Castner, of New Jersey, to be United States District Judge 
for the District of New Jersey.

                          ____________________


","Senate","2022-03-16","March 16, 2022"
"relatedItem.location.url","https://www.govinfo.gov/content/pkg/CREC-2022-03-16/html/CREC-2022-03-16-pt1-PgS1219-2.htm","Congressional Record, Volume 168 Issue 47 (Wednesday, March 16, 2022)[Congressional Record Volume 168, Number 47 (Wednesday, March 16, 2022)]
[Senate]
[Page S1219]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]




                             CLOTURE MOTION

  The PRESIDING OFFICER. Pursuant to rule XXII, the Chair lays before 
the Senate the pending cloture motion, which the clerk will state.
  The legislative clerk read as follows:

                             Cloture Motion

       We, the undersigned Senators, in accordance with the 
     provisions of rule XXII of the Standing Rules of the Senate, 
     do hereby move to bring to a close debate on the nomination 
     of Executive Calendar No. 684, Cristina D. Silva, of Nevada, 
     to be United States District Judge for the District of 
     Nevada.
         Charles E. Schumer, Richard J. Durbin, Gary C. Peters, 
           Edward J. Markey, Ben Ray Lujan, Martin Heinrich, Tammy 
           Baldwin, Jacky Rosen, Jeff Merkley, Raphael G. Warnock, 
           Michael F. Bennet, Tammy Duckworth, Angus S. King, Jr., 
           Alex Padilla, Robert P. Casey, Jr., Margaret Wood 
           Hassan, Patrick J. Leahy.

  The PRESIDING OFFICER. By unanimous consent, the mandatory quorum 
call has been waived.
  The question is, Is it the sense of the Senate that debate on the 
nomination of Cristina D. Silva, of Nevada, to be United States 
District Judge for the District of Nevada, shall be brought to a close?
  The yeas and nays are mandatory under the rule.
  The clerk will call the roll.
  The senior assistant legislative clerk called the roll.
  Mr. DURBIN. I announce that the Senator from New Hampshire (Mrs. 
Shaheen) is necessarily absent.
  Mr. THUNE. The following Senators are necessarily absent: the Senator 
from Missouri (Mr. Blunt) and the Senator from Pennsylvania (Mr. 
Toomey).
  The yeas and nays resulted--yeas 53, nays 44, as follows:

                       [Rollcall Vote No. 91 Ex.]

                                YEAS--53

     Baldwin
     Bennet
     Blumenthal
     Booker
     Brown
     Cantwell
     Cardin
     Carper
     Casey
     Collins
     Coons
     Cortez Masto
     Duckworth
     Durbin
     Feinstein
     Gillibrand
     Graham
     Hassan
     Heinrich
     Hickenlooper
     Hirono
     Kaine
     Kelly
     King
     Klobuchar
     Leahy
     Lujan
     Manchin
     Markey
     Menendez
     Merkley
     Murkowski
     Murphy
     Murray
     Ossoff
     Padilla
     Peters
     Portman
     Reed
     Rosen
     Sanders
     Schatz
     Schumer
     Sinema
     Smith
     Stabenow
     Tester
     Van Hollen
     Warner
     Warnock
     Warren
     Whitehouse
     Wyden

                                NAYS--44

     Barrasso
     Blackburn
     Boozman
     Braun
     Burr
     Capito
     Cassidy
     Cornyn
     Cotton
     Cramer
     Crapo
     Cruz
     Daines
     Ernst
     Fischer
     Grassley
     Hagerty
     Hawley
     Hoeven
     Hyde-Smith
     Inhofe
     Johnson
     Kennedy
     Lankford
     Lee
     Lummis
     Marshall
     McConnell
     Moran
     Paul
     Risch
     Romney
     Rounds
     Rubio
     Sasse
     Scott (FL)
     Scott (SC)
     Shelby
     Sullivan
     Thune
     Tillis
     Tuberville
     Wicker
     Young

                             NOT VOTING--3

     Blunt
     Shaheen
     Toomey
  The PRESIDING OFFICER (Mr. King). On this vote, the yeas are 53, the 
nays are 44.
  The motion is agreed to.

                          ____________________


","Senate","2022-03-16","March 16, 2022"
"relatedItem.location.url","https://www.govinfo.gov/content/pkg/CREC-2022-03-16/html/CREC-2022-03-16-pt1-PgS1219-3.htm","Congressional Record, Volume 168 Issue 47 (Wednesday, March 16, 2022)[Congressional Record Volume 168, Number 47 (Wednesday, March 16, 2022)]
[Senate]
[Page S1219]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]


                           EXECUTIVE CALENDAR

  The PRESIDING OFFICER. The clerk will report the nomination.
  The senior assistant legislative clerk read the nomination of 
Cristina D. Silva, of Nevada, to be United States District Judge for 
the District of Nevada.

                          ____________________


","Senate","2022-03-16","March 16, 2022"
"relatedItem.location.url","https://www.govinfo.gov/content/pkg/CREC-2022-03-16/html/CREC-2022-03-16-pt1-PgS1219-4.htm","Congressional Record, Volume 168 Issue 47 (Wednesday, March 16, 2022)[Congressional Record Volume 168, Number 47 (Wednesday, March 16, 2022)]
[Senate]
[Page S1219]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]




                             CLOTURE MOTION

  The PRESIDING OFFICER. Pursuant to rule XXII, the Chair lays before 
the Senate the pending cloture motion, which the clerk will state.
  The senior assistant legislative clerk read as follows:

                             Cloture Motion

       We, the undersigned Senators, in accordance with the 
     provisions of rule XXII of the Standing Rules of the Senate, 
     do hereby move to bring to a close debate on the nomination 
     of Executive Calendar No. 685, Anne Rachel Traum, of Nevada, 
     to be United States District Judge for the District of 
     Nevada.
         Charles E. Schumer, Richard J. Durbin, Gary C. Peters, 
           Edward J. Markey, Ben Ray Lujan, Martin Heinrich, Tammy 
           Baldwin, Jacky Rosen, Jeff Merkley, Raphael G. Warnock, 
           Michael F. Bennet, Tammy Duckworth, Angus S. King, Jr., 
           Alex Padilla, Robert P. Casey, Jr., Margaret Wood 
           Hassan, Patrick J. Leahy.

  The PRESIDING OFFICER. By unanimous consent, the mandatory quorum 
call has been waived.
  The question is, Is it the sense of the Senate that debate on the 
nomination of Anne Rachel Traum, of Nevada, to be United States 
District Judge for the District of Nevada, shall be brought to a close?
  The yeas and nays are mandatory under the rule.
  The clerk will call the roll.
  The legislative clerk called the roll.
  Mr. DURBIN. I announce that the Senator from New Hampshire (Mrs. 
Shaheen) is necessarily absent.
  Mr. THUNE. The following Senators are necessarily absent: the Senator 
from Missouri (Mr. Blunt) and the Senator from Pennsylvania (Mr. 
Toomey).
  The yeas and nays resulted--yeas 52, nays 45, as follows:

                       [Rollcall Vote No. 92 Ex.]

                                YEAS--52

     Baldwin
     Bennet
     Blumenthal
     Booker
     Brown
     Cantwell
     Cardin
     Carper
     Casey
     Collins
     Coons
     Cortez Masto
     Duckworth
     Durbin
     Feinstein
     Gillibrand
     Graham
     Hassan
     Heinrich
     Hickenlooper
     Hirono
     Kaine
     Kelly
     King
     Klobuchar
     Leahy
     Lujan
     Manchin
     Markey
     Menendez
     Merkley
     Murkowski
     Murphy
     Murray
     Ossoff
     Padilla
     Peters
     Reed
     Rosen
     Sanders
     Schatz
     Schumer
     Sinema
     Smith
     Stabenow
     Tester
     Van Hollen
     Warner
     Warnock
     Warren
     Whitehouse
     Wyden

                                NAYS--45

     Barrasso
     Blackburn
     Boozman
     Braun
     Burr
     Capito
     Cassidy
     Cornyn
     Cotton
     Cramer
     Crapo
     Cruz
     Daines
     Ernst
     Fischer
     Grassley
     Hagerty
     Hawley
     Hoeven
     Hyde-Smith
     Inhofe
     Johnson
     Kennedy
     Lankford
     Lee
     Lummis
     Marshall
     McConnell
     Moran
     Paul
     Portman
     Risch
     Romney
     Rounds
     Rubio
     Sasse
     Scott (FL)
     Scott (SC)
     Shelby
     Sullivan
     Thune
     Tillis
     Tuberville
     Wicker
     Young

                             NOT VOTING--3

     Blunt
     Shaheen
     Toomey
  The PRESIDING OFFICER. On this vote, the yeas are 52, the nays are 
45.
  The motion is agreed to.

                          ____________________


","Senate","2022-03-16","March 16, 2022"
"relatedItem.location.url","https://www.govinfo.gov/content/pkg/CREC-2022-03-16/html/CREC-2022-03-16-pt1-PgS1219-5.htm","Congressional Record, Volume 168 Issue 47 (Wednesday, March 16, 2022)[Congressional Record Volume 168, Number 47 (Wednesday, March 16, 2022)]
[Senate]
[Page S1219]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]


                           EXECUTIVE CALENDAR

  The PRESIDING OFFICER. The clerk will report the nomination.
  The senior assistant legislative clerk read the nomination of Anne 
Rachel Traum, of Nevada, to be United States District Judge for the 
District of Nevada.

                          ____________________


","Senate","2022-03-16","March 16, 2022"
"relatedItem.location.url","https://www.govinfo.gov/content/pkg/CREC-2022-03-16/html/CREC-2022-03-16-pt1-PgS1219-6.htm","Congressional Record, Volume 168 Issue 47 (Wednesday, March 16, 2022)[Congressional Record Volume 168, Number 47 (Wednesday, March 16, 2022)]
[Senate]
[Pages S1219-S1220]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]




                             CLOTURE MOTION

  The PRESIDING OFFICER. Pursuant to rule XXII, the Chair lays before 
the Senate the pending cloture motion, which the clerk will state.
  The legislative clerk read as follows:

                             Cloture Motion

       We, the undersigned Senators, in accordance with the 
     provisions of rule XXII of the Standing Rules of the Senate, 
     do hereby move to bring to a close debate on the nomination 
     of Executive Calendar No. 662, Andrew M. Luger, of Minnesota, 
     to be United States Attorney for the District of Minnesota 
     for the term of four years.
         Charles E. Schumer, Gary C. Peters, Edward J. Markey, Ben 
           Ray Lujan, Martin Heinrich, Tammy Baldwin, Jacky Rosen, 
           Jeff Merkley, Raphael G. Warnock, Mazie K. Hirono, 
           Michael F. Bennet, Tammy Duckworth, Angus S. King, Jr., 
           Alex Padilla, Robert P. Casey, Jr., Margaret Wood 
           Hassan, Patrick J. Leahy
  The PRESIDING OFFICER. By unanimous consent, the mandatory quorum 
call has been waived.
  The question is, Is it the sense of the Senate that debate on the 
nomination of Andrew M. Luger, of Minnesota, to be United States 
Attorney for the District of Minnesota for the term of four years, 
shall be brought to a close?

[[Page S1220]]

  The yeas and nays are mandatory under the rule.
  The clerk will call the roll.
  The senior assistant legislative clerk called the roll.
  Mr. DURBIN. I announce that the Senator from New Hampshire (Mrs. 
Shaheen) is necessarily absent.
  Mr. THUNE. The following Senators are necessarily absent: the Senator 
from Missouri (Mr. Blunt) and the Senator from Pennsylvania (Mr. 
Toomey).
  The yeas and nays resulted--yeas 61, nays 36, as follows:

                       [Rollcall Vote No. 93 Ex.]

                                YEAS--61

     Baldwin
     Bennet
     Blumenthal
     Booker
     Brown
     Cantwell
     Cardin
     Carper
     Casey
     Collins
     Coons
     Cornyn
     Cortez Masto
     Duckworth
     Durbin
     Ernst
     Feinstein
     Gillibrand
     Graham
     Grassley
     Hassan
     Heinrich
     Hickenlooper
     Hirono
     Kaine
     Kelly
     Kennedy
     King
     Klobuchar
     Leahy
     Lujan
     Manchin
     Markey
     Menendez
     Merkley
     Murkowski
     Murphy
     Murray
     Ossoff
     Padilla
     Peters
     Portman
     Reed
     Romney
     Rosen
     Rounds
     Sanders
     Schatz
     Schumer
     Sinema
     Smith
     Stabenow
     Sullivan
     Tester
     Tillis
     Van Hollen
     Warner
     Warnock
     Warren
     Whitehouse
     Wyden

                                NAYS--36

     Barrasso
     Blackburn
     Boozman
     Braun
     Burr
     Capito
     Cassidy
     Cotton
     Cramer
     Crapo
     Cruz
     Daines
     Fischer
     Hagerty
     Hawley
     Hoeven
     Hyde-Smith
     Inhofe
     Johnson
     Lankford
     Lee
     Lummis
     Marshall
     McConnell
     Moran
     Paul
     Risch
     Rubio
     Sasse
     Scott (FL)
     Scott (SC)
     Shelby
     Thune
     Tuberville
     Wicker
     Young

                             NOT VOTING--3

     Blunt
     Shaheen
     Toomey
  The PRESIDING OFFICER. On this vote, the yeas are 61, the nays are 
36.
  The motion is agreed to.

                          ____________________


","Senate","2022-03-16","March 16, 2022"
